original_image,crop_filename,split,class_id,class_name,bbox_x1,bbox_y1,bbox_x2,bbox_y2,source
train\images\1307210661-0010-R.jpg,1307210661-0010-R_crop_010.png,train,0,ring,691,1324,810,1374,ground_truth
train\images\1307210661-0010-R.jpg,1307210661-0010-R_crop_011.png,train,0,ring,736,1570,804,1618,ground_truth
train\images\1307210661-0010-R.jpg,1307210661-0010-R_crop_012.png,train,0,ring,908,1482,993,1542,ground_truth
train\images\1307210661-0010-R.jpg,1307210661-0010-R_crop_013.png,train,0,ring,944,940,1005,1011,ground_truth
train\images\1307210661-0010-R.jpg,1307210661-0010-R_crop_014.png,train,0,ring,979,676,1055,731,ground_truth
train\images\1307210661-0010-R.jpg,1307210661-0010-R_crop_015.png,train,0,ring,1010,600,1098,655,ground_truth
train\images\1307210661-0010-R.jpg,1307210661-0010-R_crop_016.png,train,0,ring,1113,728,1192,790,ground_truth
train\images\1307210661-0010-R.jpg,1307210661-0010-R_crop_017.png,train,0,ring,1138,829,1216,891,ground_truth
train\images\1307210661-0010-R.jpg,1307210661-0010-R_crop_018.png,train,0,ring,1363,783,1430,847,ground_truth
train\images\1307210661-0010-R.jpg,1307210661-0010-R_crop_019.png,train,0,ring,1389,1326,1450,1381,ground_truth
train\images\1307210661-0010-R.jpg,1307210661-0010-R_crop_020.png,train,0,ring,1427,252,1485,320,ground_truth
train\images\1307210661-0010-R.jpg,1307210661-0010-R_crop_021.png,train,0,ring,1458,1286,1526,1366,ground_truth
train\images\1307210661-0010-R.jpg,1307210661-0010-R_crop_022.png,train,0,ring,1492,1405,1546,1464,ground_truth
train\images\1307210661-0010-R.jpg,1307210661-0010-R_crop_023.png,train,0,ring,1526,1301,1589,1366,ground_truth
train\images\1307210661-0010-R.jpg,1307210661-0010-R_crop_024.png,train,0,ring,1602,1291,1656,1341,ground_truth
train\images\1307210661-0010-R.jpg,1307210661-0010-R_crop_025.png,train,0,ring,1621,174,1684,252,ground_truth
train\images\1307210661-0010-R.jpg,1307210661-0010-R_crop_026.png,train,0,ring,1624,914,1702,974,ground_truth
train\images\1307210661-0010-R.jpg,1307210661-0010-R_crop_027.png,train,0,ring,1663,1272,1720,1321,ground_truth
train\images\1307210661-0010-R.jpg,1307210661-0010-R_crop_028.png,train,0,ring,1825,1787,1906,1869,ground_truth
train\images\1307210661-0010-R.jpg,1307210661-0010-R_crop_029.png,train,0,ring,1839,495,1909,555,ground_truth
train\images\1307210661-0010-R.jpg,1307210661-0010-R_crop_030.png,train,0,ring,1849,156,1905,209,ground_truth
train\images\1307210661-0010-R.jpg,1307210661-0010-R_crop_031.png,train,0,ring,1951,1482,2007,1547,ground_truth
train\images\1307210661-0010-R.jpg,1307210661-0010-R_crop_032.png,train,0,ring,2005,1344,2061,1408,ground_truth
train\images\1307210661-0010-R.jpg,1307210661-0010-R_crop_033.png,train,0,ring,2011,784,2084,841,ground_truth
train\images\1307210661-0010-R.jpg,1307210661-0010-R_crop_034.png,train,0,ring,2043,1792,2117,1842,ground_truth
train\images\1307210661-0010-R.jpg,1307210661-0010-R_crop_035.png,train,0,ring,2088,1193,2134,1251,ground_truth
train\images\1307210661-0010-R.jpg,1307210661-0010-R_crop_036.png,train,0,ring,2169,240,2220,301,ground_truth
train\images\1307210661-0010-R.jpg,1307210661-0010-R_crop_037.png,train,0,ring,2262,1512,2337,1582,ground_truth
train\images\1307210661-0010-R.jpg,1307210661-0010-R_crop_038.png,train,0,ring,2316,619,2359,669,ground_truth
train\images\1307210661-0010-R.jpg,1307210661-0010-R_crop_039.png,train,0,ring,2329,921,2386,981,ground_truth
train\images\1307210661-0010-R.jpg,1307210661-0010-R_crop_040.png,train,0,ring,2351,617,2412,676,ground_truth
train\images\1307210661-0010-R.jpg,1307210661-0010-R_crop_041.png,train,0,ring,2398,1686,2458,1740,ground_truth
train\images\1312132815-0001-G.jpg,1312132815-0001-G_crop_000.png,train,0,ring,1146,944,1242,1078,ground_truth
train\images\1312132815-0002-T.jpg,1312132815-0002-T_crop_000.png,train,0,ring,1310,985,1399,1059,ground_truth
train\images\1312132815-0003-G.jpg,1312132815-0003-G_crop_000.png,train,0,ring,1072,929,1175,1048,ground_truth
train\images\1312132815-0005-G.jpg,1312132815-0005-G_crop_000.png,train,0,ring,1054,780,1170,875,ground_truth
train\images\1312132815-0008-G.jpg,1312132815-0008-G_crop_000.png,train,0,ring,1259,1117,1390,1246,ground_truth
train\images\1312132815-0008-G.jpg,1312132815-0008-G_crop_001.png,train,0,ring,1318,1678,1369,1718,ground_truth
train\images\1312132815-0010-T.jpg,1312132815-0010-T_crop_000.png,train,0,ring,1037,872,1122,1001,ground_truth
train\images\1312132815-0012-S.jpg,1312132815-0012-S_crop_000.png,train,0,ring,1080,1055,1177,1166,ground_truth
train\images\1312132815-0013-S.jpg,1312132815-0013-S_crop_000.png,train,0,ring,1202,1146,1308,1251,ground_truth
train\images\1312132815-0014-S.jpg,1312132815-0014-S_crop_000.png,train,0,ring,1124,1051,1239,1175,ground_truth
train\images\1401063467-0001-S.jpg,1401063467-0001-S_crop_000.png,train,0,ring,1193,932,1303,1046,ground_truth
train\images\1401063467-0002-T.jpg,1401063467-0002-T_crop_000.png,train,0,ring,1173,1039,1253,1128,ground_truth
train\images\1401063467-0004-R_T.jpg,1401063467-0004-R_T_crop_000.png,train,0,ring,1254,1003,1330,1064,ground_truth
train\images\1401063467-0004-R_T.jpg,1401063467-0004-R_T_crop_001.png,train,0,ring,2041,267,2119,378,ground_truth
train\images\1401063467-0005-T.jpg,1401063467-0005-T_crop_000.png,train,0,ring,1071,919,1140,1006,ground_truth
train\images\1401063467-0006-T.jpg,1401063467-0006-T_crop_000.png,train,0,ring,1252,813,1328,883,ground_truth
train\images\1401063467-0007-S.jpg,1401063467-0007-S_crop_000.png,train,0,ring,1121,1067,1234,1189,ground_truth
train\images\1401063467-0008-S.jpg,1401063467-0008-S_crop_000.png,train,0,ring,1057,889,1165,993,ground_truth
train\images\1401063467-0009-T.jpg,1401063467-0009-T_crop_000.png,train,0,ring,1169,949,1226,1024,ground_truth
train\images\1401063467-0012-S.jpg,1401063467-0012-S_crop_000.png,train,0,ring,1241,1103,1338,1205,ground_truth
train\images\1401063467-0013-T.jpg,1401063467-0013-T_crop_000.png,train,0,ring,1239,1061,1342,1177,ground_truth
train\images\1401080976-0002-T.jpg,1401080976-0002-T_crop_000.png,train,0,ring,1129,986,1235,1091,ground_truth
train\images\1401080976-0004-T.jpg,1401080976-0004-T_crop_000.png,train,0,ring,1203,1163,1257,1223,ground_truth
train\images\1401080976-0005-T.jpg,1401080976-0005-T_crop_000.png,train,0,ring,878,1445,949,1519,ground_truth
train\images\1401080976-0005-T.jpg,1401080976-0005-T_crop_001.png,train,0,ring,1676,823,1777,912,ground_truth
train\images\1401080976-0006-T.jpg,1401080976-0006-T_crop_000.png,train,0,ring,1207,947,1281,1024,ground_truth
train\images\1401080976-0008-T.jpg,1401080976-0008-T_crop_000.png,train,0,ring,1170,953,1232,1015,ground_truth
train\images\1401080976-0009-S_T.jpg,1401080976-0009-S_T_crop_000.png,train,0,ring,1054,704,1115,757,ground_truth
train\images\1401080976-0009-S_T.jpg,1401080976-0009-S_T_crop_001.png,train,0,ring,1257,1155,1323,1237,ground_truth
train\images\1405022890-0001-R.jpg,1405022890-0001-R_crop_000.png,train,0,ring,696,119,762,178,ground_truth
train\images\1405022890-0001-R.jpg,1405022890-0001-R_crop_001.png,train,0,ring,888,1165,967,1240,ground_truth
train\images\1405022890-0001-R.jpg,1405022890-0001-R_crop_002.png,train,0,ring,1003,944,1081,1026,ground_truth
train\images\1405022890-0001-R.jpg,1405022890-0001-R_crop_003.png,train,0,ring,1050,976,1116,1046,ground_truth
train\images\1405022890-0001-R.jpg,1405022890-0001-R_crop_004.png,train,0,ring,1062,618,1143,686,ground_truth
train\images\1405022890-0001-R.jpg,1405022890-0001-R_crop_005.png,train,0,ring,1157,1086,1218,1158,ground_truth
train\images\1405022890-0001-R.jpg,1405022890-0001-R_crop_006.png,train,0,ring,1359,738,1419,813,ground_truth
train\images\1405022890-0001-R.jpg,1405022890-0001-R_crop_007.png,train,0,ring,1526,636,1622,728,ground_truth
train\images\1405022890-0001-R.jpg,1405022890-0001-R_crop_008.png,train,0,ring,1778,952,1845,1006,ground_truth
train\images\1405022890-0001-R.jpg,1405022890-0001-R_crop_009.png,train,0,ring,1831,406,1895,465,ground_truth
train\images\1405022890-0001-R.jpg,1405022890-0001-R_crop_010.png,train,0,ring,1848,831,1965,908,ground_truth
train\images\1405022890-0001-R.jpg,1405022890-0001-R_crop_011.png,train,0,ring,2294,1512,2369,1572,ground_truth
train\images\1405022890-0001-R.jpg,1405022890-0001-R_crop_012.png,train,0,ring,2392,565,2482,646,ground_truth
train\images\1405022890-0004-R.jpg,1405022890-0004-R_crop_000.png,train,0,ring,53,647,153,741,ground_truth
train\images\1405022890-0004-R.jpg,1405022890-0004-R_crop_001.png,train,0,ring,555,1217,636,1294,ground_truth
train\images\1405022890-0004-R.jpg,1405022890-0004-R_crop_002.png,train,0,ring,816,1353,883,1438,ground_truth
train\images\1405022890-0004-R.jpg,1405022890-0004-R_crop_003.png,train,0,ring,934,1428,997,1499,ground_truth
train\images\1405022890-0004-R.jpg,1405022890-0004-R_crop_004.png,train,0,ring,913,1299,1019,1406,ground_truth
train\images\1405022890-0004-R.jpg,1405022890-0004-R_crop_005.png,train,0,ring,993,1676,1080,1770,ground_truth
train\images\1405022890-0004-R.jpg,1405022890-0004-R_crop_006.png,train,0,ring,1004,1431,1075,1530,ground_truth
train\images\1405022890-0004-R.jpg,1405022890-0004-R_crop_007.png,train,0,ring,1122,381,1213,463,ground_truth
train\images\1405022890-0004-R.jpg,1405022890-0004-R_crop_008.png,train,0,ring,1383,181,1484,270,ground_truth
train\images\1405022890-0004-R.jpg,1405022890-0004-R_crop_009.png,train,0,ring,1427,480,1512,550,ground_truth
train\images\1405022890-0004-R.jpg,1405022890-0004-R_crop_010.png,train,0,ring,1495,555,1576,624,ground_truth
train\images\1405022890-0004-R.jpg,1405022890-0004-R_crop_011.png,train,0,ring,1508,1735,1612,1829,ground_truth
train\images\1405022890-0004-R.jpg,1405022890-0004-R_crop_012.png,train,0,ring,1689,699,1748,773,ground_truth
train\images\1405022890-0004-R.jpg,1405022890-0004-R_crop_013.png,train,0,ring,1789,1269,1880,1368,ground_truth
train\images\1405022890-0004-R.jpg,1405022890-0004-R_crop_014.png,train,0,ring,1834,1809,1931,1894,ground_truth
train\images\1405022890-0004-R.jpg,1405022890-0004-R_crop_015.png,train,0,ring,1849,396,1933,500,ground_truth
train\images\1405022890-0004-R.jpg,1405022890-0004-R_crop_016.png,train,0,ring,1845,228,1948,320,ground_truth
train\images\1405022890-0004-R.jpg,1405022890-0004-R_crop_017.png,train,0,ring,1864,998,1981,1110,ground_truth
train\images\1405022890-0004-R.jpg,1405022890-0004-R_crop_018.png,train,0,ring,2397,94,2492,206,ground_truth
train\images\1405022890-0006-R.jpg,1405022890-0006-R_crop_000.png,train,0,ring,172,426,238,495,ground_truth
train\images\1405022890-0006-R.jpg,1405022890-0006-R_crop_001.png,train,0,ring,235,399,320,485,ground_truth
train\images\1405022890-0006-R.jpg,1405022890-0006-R_crop_002.png,train,0,ring,407,419,482,498,ground_truth
train\images\1405022890-0006-R.jpg,1405022890-0006-R_crop_003.png,train,0,ring,508,1581,586,1656,ground_truth
train\images\1405022890-0006-R.jpg,1405022890-0006-R_crop_004.png,train,0,ring,618,790,684,900,ground_truth
train\images\1405022890-0006-R.jpg,1405022890-0006-R_crop_005.png,train,0,ring,736,573,802,659,ground_truth
train\images\1405022890-0006-R.jpg,1405022890-0006-R_crop_006.png,train,0,ring,799,1127,857,1194,ground_truth
train\images\1405022890-0006-R.jpg,1405022890-0006-R_crop_007.png,train,0,ring,826,49,911,146,ground_truth
train\images\1405022890-0006-R.jpg,1405022890-0006-R_crop_008.png,train,0,ring,1071,458,1127,541,ground_truth
train\images\1405022890-0006-R.jpg,1405022890-0006-R_crop_009.png,train,0,ring,1222,639,1300,748,ground_truth
train\images\1405022890-0006-R.jpg,1405022890-0006-R_crop_010.png,train,0,ring,1237,1371,1320,1456,ground_truth
train\images\1405022890-0006-R.jpg,1405022890-0006-R_crop_011.png,train,0,ring,1602,568,1666,650,ground_truth
train\images\1405022890-0006-R.jpg,1405022890-0006-R_crop_012.png,train,0,ring,1696,1689,1760,1758,ground_truth
train\images\1405022890-0006-R.jpg,1405022890-0006-R_crop_013.png,train,0,ring,1865,876,1938,933,ground_truth
train\images\1405022890-0006-R.jpg,1405022890-0006-R_crop_014.png,train,0,ring,1884,926,1955,977,ground_truth
train\images\1405022890-0006-R.jpg,1405022890-0006-R_crop_015.png,train,0,ring,2016,1723,2103,1799,ground_truth
train\images\1405022890-0006-R.jpg,1405022890-0006-R_crop_016.png,train,0,ring,2209,1606,2295,1681,ground_truth
train\images\1405022890-0006-R.jpg,1405022890-0006-R_crop_017.png,train,0,ring,2277,184,2347,256,ground_truth
train\images\1405022890-0006-R.jpg,1405022890-0006-R_crop_018.png,train,0,ring,2447,289,2513,350,ground_truth
train\images\1408161544-0001-S_R.jpg,1408161544-0001-S_R_crop_000.png,train,0,ring,1008,578,1194,740,ground_truth
train\images\1408161544-0001-S_R.jpg,1408161544-0001-S_R_crop_001.png,train,0,ring,1475,1718,1544,1797,ground_truth
train\images\1408161544-0002-R_S.jpg,1408161544-0002-R_S_crop_000.png,train,0,ring,1152,1272,1222,1373,ground_truth
train\images\1408161544-0002-R_S.jpg,1408161544-0002-R_S_crop_001.png,train,0,ring,1218,640,1377,795,ground_truth
train\images\1408161544-0002-R_S.jpg,1408161544-0002-R_S_crop_002.png,train,0,ring,1498,1138,1585,1235,ground_truth
train\images\1408161544-0003-R_S.jpg,1408161544-0003-R_S_crop_000.png,train,0,ring,661,7,733,71,ground_truth
train\images\1408161544-0003-R_S.jpg,1408161544-0003-R_S_crop_001.png,train,0,ring,1029,676,1176,821,ground_truth
train\images\1408290968-0001-R.jpg,1408290968-0001-R_crop_000.png,train,0,ring,1283,904,1367,986,ground_truth
train\images\1408290968-0003-R.jpg,1408290968-0003-R_crop_000.png,train,0,ring,1168,689,1267,824,ground_truth
train\images\1409171742-0001-R.jpg,1409171742-0001-R_crop_000.png,train,0,ring,463,986,562,1068,ground_truth
train\images\1409171742-0001-R.jpg,1409171742-0001-R_crop_001.png,train,0,ring,1389,1327,1465,1429,ground_truth
train\images\1409171742-0003-R.jpg,1409171742-0003-R_crop_000.png,train,0,ring,483,215,605,325,ground_truth
train\images\1409171742-0003-R.jpg,1409171742-0003-R_crop_001.png,train,0,ring,533,545,634,641,ground_truth
train\images\1409171742-0003-R.jpg,1409171742-0003-R_crop_002.png,train,0,ring,1324,656,1420,778,ground_truth
train\images\1409171742-0003-R.jpg,1409171742-0003-R_crop_003.png,train,0,ring,1475,1395,1556,1477,ground_truth
train\images\1409171742-0004-R.jpg,1409171742-0004-R_crop_000.png,train,0,ring,1003,1633,1094,1713,ground_truth
train\images\1409171742-0004-R.jpg,1409171742-0004-R_crop_001.png,train,0,ring,1374,173,1450,253,ground_truth
train\images\1409171742-0005-R.jpg,1409171742-0005-R_crop_000.png,train,0,ring,1155,1306,1276,1404,ground_truth
train\images\1409171742-0005-R.jpg,1409171742-0005-R_crop_001.png,train,0,ring,1212,699,1353,822,ground_truth
train\images\1409171742-0006-R.jpg,1409171742-0006-R_crop_000.png,train,0,ring,466,984,563,1078,ground_truth
train\images\1409171742-0006-R.jpg,1409171742-0006-R_crop_001.png,train,0,ring,1870,796,1942,887,ground_truth
train\images\1409171742-0006-R.jpg,1409171742-0006-R_crop_002.png,train,0,ring,2047,850,2145,964,ground_truth
train\images\1409171742-0008-R.jpg,1409171742-0008-R_crop_000.png,train,0,ring,652,1336,758,1435,ground_truth
train\images\1409171742-0008-R.jpg,1409171742-0008-R_crop_001.png,train,0,ring,746,436,865,523,ground_truth
train\images\1409171742-0008-R.jpg,1409171742-0008-R_crop_002.png,train,0,ring,1946,1450,2055,1540,ground_truth
train\images\1409171742-0008-R.jpg,1409171742-0008-R_crop_003.png,train,0,ring,2284,1512,2399,1609,ground_truth
train\images\1409171742-0009-R.jpg,1409171742-0009-R_crop_000.png,train,0,ring,351,519,454,631,ground_truth
train\images\1409171742-0009-R.jpg,1409171742-0009-R_crop_001.png,train,0,ring,362,689,454,798,ground_truth
train\images\1409171742-0009-R.jpg,1409171742-0009-R_crop_002.png,train,0,ring,351,90,484,211,ground_truth
train\images\1409171742-0009-R.jpg,1409171742-0009-R_crop_003.png,train,0,ring,1670,1202,1747,1327,ground_truth
train\images\1409171742-0009-R.jpg,1409171742-0009-R_crop_004.png,train,0,ring,2022,792,2086,869,ground_truth
train\images\1409171742-0009-R.jpg,1409171742-0009-R_crop_005.png,train,0,ring,2007,1526,2120,1617,ground_truth
train\images\1409171742-0010-R.jpg,1409171742-0010-R_crop_000.png,train,0,ring,622,1053,707,1144,ground_truth
train\images\1409171742-0010-R.jpg,1409171742-0010-R_crop_001.png,train,0,ring,760,955,866,1054,ground_truth
train\images\1409171742-0010-R.jpg,1409171742-0010-R_crop_002.png,train,0,ring,942,955,1033,1052,ground_truth
train\images\1409171742-0010-R.jpg,1409171742-0010-R_crop_003.png,train,0,ring,1293,74,1390,164,ground_truth
train\images\1409171742-0010-R.jpg,1409171742-0010-R_crop_004.png,train,0,ring,1603,1415,1708,1515,ground_truth
train\images\1409191647-0002-R.jpg,1409191647-0002-R_crop_000.png,train,0,ring,1084,714,1187,800,ground_truth
train\images\1409191647-0003-R.jpg,1409191647-0003-R_crop_000.png,train,0,ring,732,1065,802,1140,ground_truth
train\images\1409191647-0003-R.jpg,1409191647-0003-R_crop_001.png,train,0,ring,1009,1227,1084,1310,ground_truth
train\images\1409191647-0003-R.jpg,1409191647-0003-R_crop_002.png,train,0,ring,1298,849,1396,925,ground_truth
train\images\1409191647-0003-R.jpg,1409191647-0003-R_crop_003.png,train,0,ring,1321,718,1408,817,ground_truth
train\images\1409191647-0004-R.jpg,1409191647-0004-R_crop_000.png,train,0,ring,807,642,874,721,ground_truth
train\images\1409191647-0004-R.jpg,1409191647-0004-R_crop_001.png,train,0,ring,1074,942,1156,1002,ground_truth
train\images\1409191647-0004-R.jpg,1409191647-0004-R_crop_002.png,train,0,ring,1273,597,1349,662,ground_truth
train\images\1409191647-0004-R.jpg,1409191647-0004-R_crop_003.png,train,0,ring,1597,1023,1673,1114,ground_truth
train\images\1409191647-0005-R.jpg,1409191647-0005-R_crop_000.png,train,0,ring,753,729,851,821,ground_truth
train\images\1409191647-0005-R.jpg,1409191647-0005-R_crop_001.png,train,0,ring,790,1056,893,1145,ground_truth
train\images\1409191647-0005-R.jpg,1409191647-0005-R_crop_002.png,train,0,ring,1502,1150,1597,1239,ground_truth
train\images\1409191647-0005-R.jpg,1409191647-0005-R_crop_003.png,train,0,ring,1877,613,1998,719,ground_truth
train\images\1409191647-0007-R.jpg,1409191647-0007-R_crop_000.png,train,0,ring,1213,828,1286,902,ground_truth
train\images\1409191647-0008-T.jpg,1409191647-0008-T_crop_000.png,train,0,ring,1086,889,1175,976,ground_truth
train\images\1409191647-0010-R.jpg,1409191647-0010-R_crop_000.png,train,0,ring,48,434,143,503,ground_truth
train\images\1409191647-0010-R.jpg,1409191647-0010-R_crop_001.png,train,0,ring,432,699,553,778,ground_truth
train\images\1409191647-0010-R.jpg,1409191647-0010-R_crop_002.png,train,0,ring,1340,1238,1420,1315,ground_truth
train\images\1409191647-0010-R.jpg,1409191647-0010-R_crop_003.png,train,0,ring,1393,661,1484,754,ground_truth
train\images\1409191647-0010-R.jpg,1409191647-0010-R_crop_004.png,train,0,ring,1965,387,2041,490,ground_truth
train\images\1603223711-0002-T_G.jpg,1603223711-0002-T_G_crop_000.png,train,0,ring,1070,474,1105,516,ground_truth
train\images\1603223711-0002-T_G.jpg,1603223711-0002-T_G_crop_001.png,train,0,ring,1343,1009,1534,1115,ground_truth
train\images\1603223711-0006-G.jpg,1603223711-0006-G_crop_000.png,train,0,ring,1117,599,1295,684,ground_truth
train\images\1701151546-0002-R.jpg,1701151546-0002-R_crop_000.png,train,0,ring,32,563,68,602,ground_truth
train\images\1701151546-0002-R.jpg,1701151546-0002-R_crop_001.png,train,0,ring,39,1408,89,1458,ground_truth
train\images\1701151546-0002-R.jpg,1701151546-0002-R_crop_002.png,train,0,ring,58,1077,93,1114,ground_truth
train\images\1701151546-0002-R.jpg,1701151546-0002-R_crop_003.png,train,0,ring,87,1115,129,1157,ground_truth
train\images\1701151546-0002-R.jpg,1701151546-0002-R_crop_004.png,train,0,ring,365,1410,406,1452,ground_truth
train\images\1701151546-0002-R.jpg,1701151546-0002-R_crop_005.png,train,0,ring,535,572,584,623,ground_truth
train\images\1701151546-0002-R.jpg,1701151546-0002-R_crop_006.png,train,0,ring,633,649,679,699,ground_truth
train\images\1701151546-0002-R.jpg,1701151546-0002-R_crop_007.png,train,0,ring,719,104,765,147,ground_truth
train\images\1701151546-0002-R.jpg,1701151546-0002-R_crop_008.png,train,0,ring,854,1115,904,1163,ground_truth
train\images\1701151546-0002-R.jpg,1701151546-0002-R_crop_009.png,train,0,ring,1045,290,1082,334,ground_truth
train\images\1701151546-0002-R.jpg,1701151546-0002-R_crop_010.png,train,0,ring,1179,163,1227,203,ground_truth
train\images\1701151546-0002-R.jpg,1701151546-0002-R_crop_011.png,train,0,ring,1381,773,1430,818,ground_truth
train\images\1701151546-0002-R.jpg,1701151546-0002-R_crop_012.png,train,0,ring,1619,1194,1686,1257,ground_truth
train\images\1701151546-0002-R.jpg,1701151546-0002-R_crop_013.png,train,0,ring,1959,974,2003,1019,ground_truth
train\images\1701151546-0002-R.jpg,1701151546-0002-R_crop_014.png,train,0,ring,2019,1395,2068,1443,ground_truth
train\images\1701151546-0002-R.jpg,1701151546-0002-R_crop_015.png,train,0,ring,2373,907,2416,951,ground_truth
train\images\1701151546-0002-R.jpg,1701151546-0002-R_crop_016.png,train,0,ring,2391,1881,2437,1925,ground_truth
train\images\1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_000.png,train,0,ring,61,919,106,964,ground_truth
train\images\1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_001.png,train,0,ring,296,1000,336,1036,ground_truth
train\images\1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_002.png,train,0,ring,318,295,375,358,ground_truth
train\images\1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_003.png,train,0,ring,503,567,533,597,ground_truth
train\images\1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_004.png,train,0,ring,696,1662,735,1694,ground_truth
train\images\1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_005.png,train,0,ring,747,1448,798,1490,ground_truth
train\images\1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_006.png,train,0,ring,806,627,858,676,ground_truth
train\images\1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_007.png,train,0,ring,1009,453,1054,498,ground_truth
train\images\1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_008.png,train,0,ring,1072,635,1126,689,ground_truth
train\images\1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_009.png,train,0,ring,1185,618,1218,655,ground_truth
train\images\1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_010.png,train,0,ring,1370,894,1416,940,ground_truth
train\images\1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_011.png,train,0,ring,1368,1494,1412,1534,ground_truth
train\images\1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_012.png,train,0,ring,1405,643,1442,672,ground_truth
train\images\1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_013.png,train,0,ring,1435,429,1511,513,ground_truth
train\images\1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_014.png,train,0,ring,1449,300,1499,344,ground_truth
train\images\1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_015.png,train,0,ring,1493,1750,1546,1804,ground_truth
train\images\1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_016.png,train,0,ring,1521,906,1566,953,ground_truth
train\images\1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_017.png,train,0,ring,1525,853,1568,889,ground_truth
train\images\1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_018.png,train,0,ring,1577,776,1617,815,ground_truth
train\images\1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_019.png,train,0,ring,1652,1308,1694,1343,ground_truth
train\images\1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_020.png,train,0,ring,2162,1827,2207,1869,ground_truth
train\images\1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_021.png,train,0,ring,2276,727,2321,771,ground_truth
train\images\1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_022.png,train,0,ring,2323,373,2379,455,ground_truth
train\images\1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_023.png,train,0,ring,2491,456,2535,495,ground_truth
train\images\1701151546-0005-R.jpg,1701151546-0005-R_crop_000.png,train,0,ring,42,1823,77,1857,ground_truth
train\images\1701151546-0005-R.jpg,1701151546-0005-R_crop_001.png,train,0,ring,60,316,103,349,ground_truth
train\images\1701151546-0005-R.jpg,1701151546-0005-R_crop_002.png,train,0,ring,108,362,138,401,ground_truth
train\images\1701151546-0005-R.jpg,1701151546-0005-R_crop_003.png,train,0,ring,371,1471,421,1522,ground_truth
train\images\1701151546-0005-R.jpg,1701151546-0005-R_crop_004.png,train,0,ring,421,439,461,470,ground_truth
train\images\1701151546-0005-R.jpg,1701151546-0005-R_crop_005.png,train,0,ring,431,486,468,520,ground_truth
train\images\1701151546-0005-R.jpg,1701151546-0005-R_crop_006.png,train,0,ring,515,749,555,798,ground_truth
train\images\1701151546-0005-R.jpg,1701151546-0005-R_crop_007.png,train,0,ring,547,581,586,618,ground_truth
train\images\1701151546-0005-R.jpg,1701151546-0005-R_crop_008.png,train,0,ring,578,1251,625,1304,ground_truth
train\images\1701151546-0005-R.jpg,1701151546-0005-R_crop_009.png,train,0,ring,665,547,711,589,ground_truth
train\images\1701151546-0005-R.jpg,1701151546-0005-R_crop_010.png,train,0,ring,687,1597,723,1636,ground_truth
train\images\1701151546-0005-R.jpg,1701151546-0005-R_crop_011.png,train,0,ring,729,1855,784,1908,ground_truth
train\images\1701151546-0005-R.jpg,1701151546-0005-R_crop_012.png,train,0,ring,1121,391,1166,436,ground_truth
train\images\1701151546-0005-R.jpg,1701151546-0005-R_crop_013.png,train,0,ring,1134,1550,1179,1597,ground_truth
train\images\1701151546-0005-R.jpg,1701151546-0005-R_crop_014.png,train,0,ring,1247,1585,1284,1622,ground_truth
train\images\1701151546-0005-R.jpg,1701151546-0005-R_crop_015.png,train,0,ring,1257,1175,1310,1219,ground_truth
train\images\1701151546-0005-R.jpg,1701151546-0005-R_crop_016.png,train,0,ring,1288,1590,1333,1634,ground_truth
train\images\1701151546-0005-R.jpg,1701151546-0005-R_crop_017.png,train,0,ring,1385,1711,1425,1770,ground_truth
train\images\1701151546-0005-R.jpg,1701151546-0005-R_crop_018.png,train,0,ring,1415,1758,1463,1812,ground_truth
train\images\1701151546-0005-R.jpg,1701151546-0005-R_crop_019.png,train,0,ring,1590,726,1627,763,ground_truth
train\images\1701151546-0005-R.jpg,1701151546-0005-R_crop_020.png,train,0,ring,1711,1837,1749,1867,ground_truth
train\images\1701151546-0005-R.jpg,1701151546-0005-R_crop_021.png,train,0,ring,1924,340,1963,382,ground_truth
train\images\1701151546-0005-R.jpg,1701151546-0005-R_crop_022.png,train,0,ring,2302,1093,2351,1139,ground_truth
