image_id,image_path,original_path,dataset,original_class,original_species,unified_class,unified_class_name,quality_score,original_size,processed_size,sharpness,contrast,brightness,dark_ratio,bright_ratio,bbox_x,bbox_y,bbox_w,bbox_h,original_bbox_x,original_bbox_y,original_bbox_w,original_bbox_h,object_id,unified_image_path
770,images/mp_idb_P_falciparum_1701151546-0015-R_T_obj31.jpg,data/raw/mp_idb/Falciparum/img/1701151546-0015-R_T.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,50.0,2592x1944,640x640,8.608448147336064,37.530368812478606,186.6157129566123,0.001083184092872,0.2247986047604531,356.0,121.0,12.0,12.0,1442.0,169.0,52.0,49.0,1701151546-0015-R_T_obj31,images/P_falciparum/mp_idb_P_falciparum_000770.jpg
912,images/mp_idb_P_falciparum_1701151546-0010-R_obj17.jpg,data/raw/mp_idb/Falciparum/img/1701151546-0010-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,8.256693117576754,31.42562243256952,163.4849707710969,0.0011508582914189,0.0,125.0,176.0,6.0,7.0,507.0,390.0,27.0,32.0,1701151546-0010-R_obj17,images/P_falciparum/mp_idb_P_falciparum_000912.jpg
467,images/mp_idb_P_falciparum_1405022890-0006-R_obj17.jpg,data/raw/mp_idb/Falciparum/img/1405022890-0006-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,202.3293765284385,34.803544712687035,158.76345327344663,0.0006821003530965,1.7662767362698776e-05,562.0,125.0,17.0,18.0,2278.0,184.0,71.0,73.0,1405022890-0006-R_obj17,images/P_falciparum/mp_idb_P_falciparum_000467.jpg
368,images/mp_idb_P_falciparum_1409171742-0003-R_obj00.jpg,data/raw/mp_idb/Falciparum/img/1409171742-0003-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,80.0,2592x1944,640x640,131.14022344589398,33.25581973052353,198.2416147500381,0.0009406912056089,0.2830176659426917,364.0,424.0,20.0,20.0,1476.0,1395.0,82.0,83.0,1409171742-0003-R_obj00,images/P_falciparum/mp_idb_P_falciparum_000368.jpg
297,images/mp_idb_P_falciparum_1701151546-0005-R_obj06.jpg,data/raw/mp_idb/Falciparum/img/1701151546-0005-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,8.812046073965291,35.6892516494494,160.57242230763856,0.0013219291393588,6.767419854696946e-05,318.0,472.0,11.0,11.0,1289.0,1591.0,45.0,45.0,1701151546-0005-R_obj06,images/P_falciparum/mp_idb_P_falciparum_000297.jpg
617,images/mp_idb_P_falciparum_1704282807-0017-R_obj13.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0017-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,50.0,2592x1944,640x640,8.516583498857639,30.452934689677782,184.3791279276533,0.0010377371970736,0.1188483955062744,320.0,379.0,17.0,18.0,1297.0,1212.0,70.0,74.0,1704282807-0017-R_obj13,images/P_falciparum/mp_idb_P_falciparum_000617.jpg
1270,images/mp_idb_P_malariae_1312132815-0015-S_obj00.jpg,data/raw/mp_idb/Malariae/img/1312132815-0015-S.jpg,mp_idb,infected,P_malariae,2,P_malariae,80.0,2592x1944,640x640,141.4760748914642,28.18762588065301,196.69107085587817,0.0001801999187115,0.1499279200325153,285.0,335.0,28.0,24.0,1158.0,1033.0,115.0,100.0,1312132815-0015-S_obj00,images/P_malariae/mp_idb_P_malariae_001270.jpg
844,images/mp_idb_P_falciparum_1704282807-0008-R_obj11.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0008-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,7.685933583183579,21.48903775399696,140.47076236473097,0.0013894048798455,0.0,594.0,327.0,14.0,15.0,2406.0,1002.0,58.0,61.0,1704282807-0008-R_obj11,images/P_falciparum/mp_idb_P_falciparum_000844.jpg
1098,images/mp_idb_P_falciparum_1704282807-0006-R_obj03.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0006-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,7.708376695819576,20.39127521830904,143.54903382677946,0.0012558426052939,0.0,77.0,363.0,14.0,14.0,315.0,1150.0,60.0,58.0,1704282807-0006-R_obj03,images/P_falciparum/mp_idb_P_falciparum_001098.jpg
139,images/mp_idb_P_falciparum_1704282807-0012-R_T_obj23.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0012-R_T.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,7.694016395837075,22.870924537784404,140.5157603483971,0.0013739251511456,0.0,243.0,106.0,18.0,17.0,986.0,108.0,74.0,70.0,1704282807-0012-R_T_obj23,images/P_falciparum/mp_idb_P_falciparum_000139.jpg
1072,images/mp_idb_P_falciparum_1307210661-0007-R_obj27.jpg,data/raw/mp_idb/Falciparum/img/1307210661-0007-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,212.35979454486636,22.13243915670153,153.19471097361938,0.0004542704999237,0.0,7.0,143.0,16.0,15.0,29.0,258.0,67.0,63.0,1307210661-0007-R_obj27,images/P_falciparum/mp_idb_P_falciparum_001072.jpg
67,images/mp_idb_P_falciparum_1704282807-0007-R_obj15.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0007-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,7.720319258414322,20.94004464389293,142.19473359783822,0.0012576287278362,0.0,221.0,97.0,16.0,20.0,899.0,70.0,67.0,84.0,1704282807-0007-R_obj15,images/P_falciparum/mp_idb_P_falciparum_000067.jpg
1254,images/mp_idb_P_falciparum_1704282807-0011-R_T_obj03.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0011-R_T.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,7.669886740565446,21.4363430826958,139.9815707876086,0.0014719634329116,0.0,285.0,442.0,19.0,17.0,1158.0,1470.0,79.0,69.0,1704282807-0011-R_T_obj03,images/P_falciparum/mp_idb_P_falciparum_001254.jpg
352,images/mp_idb_P_falciparum_1405022890-0004-R_obj03.jpg,data/raw/mp_idb/Falciparum/img/1405022890-0004-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,187.56264211409348,33.13712673617378,156.55435170896206,0.0006840849336991,1.230439973581263e-05,248.0,433.0,17.0,24.0,1005.0,1432.0,72.0,100.0,1405022890-0004-R_obj03,images/P_falciparum/mp_idb_P_falciparum_000352.jpg
1279,images/mp_idb_P_malariae_1312132815-0008-G_obj00.jpg,data/raw/mp_idb/Malariae/img/1312132815-0008-G.jpg,mp_idb,infected,P_malariae,2,P_malariae,100.0,2592x1944,640x640,192.88972742930795,27.477569286882588,134.75096946762434,0.0010615521643042,0.0,325.0,494.0,12.0,10.0,1319.0,1678.0,52.0,41.0,1312132815-0008-G_obj00,images/P_malariae/mp_idb_P_malariae_001279.jpg
428,images/mp_idb_P_falciparum_1307210661-0003-R_obj18.jpg,data/raw/mp_idb/Falciparum/img/1307210661-0003-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,208.2165634637505,22.767884207896813,148.13384785570034,0.0009091363740283,0.0,390.0,284.0,12.0,18.0,1581.0,829.0,52.0,74.0,1307210661-0003-R_obj18,images/P_falciparum/mp_idb_P_falciparum_000428.jpg
376,images/mp_idb_P_falciparum_1409191647-0006-R_obj03.jpg,data/raw/mp_idb/Falciparum/img/1409191647-0006-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,127.02285410624408,20.89946141778793,133.6491321032109,0.0012187309480262,0.0,284.0,227.0,21.0,16.0,1153.0,599.0,86.0,67.0,1409191647-0006-R_obj03,images/P_falciparum/mp_idb_P_falciparum_000376.jpg
1351,images/mp_idb_P_vivax_1703121298-0010-G_obj00.jpg,data/raw/mp_idb/Vivax/img/1703121298-0010-G.jpg,mp_idb,infected,P_vivax,1,P_vivax,70.0,2592x1944,640x640,8.39804833603495,29.19122304002241,159.02434703329016,0.0010309896230249,0.0,268.0,287.0,34.0,47.0,1087.0,839.0,138.0,194.0,1703121298-0010-G_obj00,images/P_vivax/mp_idb_P_vivax_001351.jpg
158,images/mp_idb_P_falciparum_1307210661-0001-R_obj12.jpg,data/raw/mp_idb/Falciparum/img/1307210661-0001-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,211.87324556221947,23.824241725114224,154.22362313766956,0.000868452471676,0.0,251.0,421.0,15.0,13.0,1018.0,1382.0,61.0,53.0,1307210661-0001-R_obj12,images/P_falciparum/mp_idb_P_falciparum_000158.jpg
259,images/mp_idb_P_falciparum_1307210661-0008-R_obj30.jpg,data/raw/mp_idb/Falciparum/img/1307210661-0008-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,212.39393081245868,20.766150000774807,155.25979251606717,0.0003490877279886,0.0,421.0,152.0,15.0,15.0,1709.0,294.0,63.0,63.0,1307210661-0008-R_obj30,images/P_falciparum/mp_idb_P_falciparum_000259.jpg
119,images/mp_idb_P_falciparum_1704282807-0012-R_T_obj03.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0012-R_T.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,7.694016395837075,22.870924537784404,140.5157603483971,0.0013739251511456,0.0,250.0,501.0,11.0,16.0,1016.0,1706.0,46.0,68.0,1704282807-0012-R_T_obj03,images/P_falciparum/mp_idb_P_falciparum_000119.jpg
1195,images/mp_idb_P_falciparum_1701151546-0014-R_obj17.jpg,data/raw/mp_idb/Falciparum/img/1701151546-0014-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,50.0,2592x1944,640x640,11.352079669451353,38.65645497564884,180.0935876613067,0.0011391492658639,0.2034586079992887,607.0,415.0,11.0,8.0,2460.0,1359.0,47.0,34.0,1701151546-0014-R_obj17,images/P_falciparum/mp_idb_P_falciparum_001195.jpg
9,images/mp_idb_P_falciparum_1704282807-0013-R_T_obj09.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0013-R_T.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,7.959991362188991,20.22915628197229,137.40673463458313,0.0014263180790529,0.0,11.0,360.0,15.0,14.0,45.0,1135.0,64.0,59.0,1704282807-0013-R_T_obj09,images/P_falciparum/mp_idb_P_falciparum_000009.jpg
424,images/mp_idb_P_falciparum_1307210661-0003-R_obj14.jpg,data/raw/mp_idb/Falciparum/img/1307210661-0003-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,208.2165634637505,22.767884207896813,148.13384785570034,0.0009091363740283,0.0,191.0,339.0,20.0,14.0,777.0,1051.0,85.0,58.0,1307210661-0003-R_obj14,images/P_falciparum/mp_idb_P_falciparum_000424.jpg
575,images/mp_idb_P_falciparum_1307210661-0004-R_obj24.jpg,data/raw/mp_idb/Falciparum/img/1307210661-0004-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,205.8011207752843,23.214544216324395,145.4164362568587,0.0006612622567698,0.0,241.0,159.0,15.0,14.0,980.0,321.0,61.0,57.0,1307210661-0004-R_obj24,images/P_falciparum/mp_idb_P_falciparum_000575.jpg
862,images/mp_idb_P_falciparum_1704282807-0019-R_G_obj10.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0019-R_G.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,7.655637726206817,29.854235631214586,138.4860098975004,0.0014215550856068,0.0,496.0,387.0,15.0,14.0,2010.0,1246.0,63.0,58.0,1704282807-0019-R_G_obj10,images/P_falciparum/mp_idb_P_falciparum_000862.jpg
1133,images/mp_idb_P_falciparum_1704282807-0014-R_obj01.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0014-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,7.945026825061258,27.06750459371354,154.37682184499317,0.001273108456536,0.0,196.0,532.0,18.0,18.0,794.0,1831.0,73.0,75.0,1704282807-0014-R_obj01,images/P_falciparum/mp_idb_P_falciparum_001133.jpg
355,images/mp_idb_P_falciparum_1405022890-0004-R_obj06.jpg,data/raw/mp_idb/Falciparum/img/1405022890-0004-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,187.56264211409348,33.13712673617378,156.55435170896206,0.0006840849336991,1.230439973581263e-05,225.0,400.0,26.0,26.0,913.0,1299.0,107.0,108.0,1405022890-0004-R_obj06,images/P_falciparum/mp_idb_P_falciparum_000355.jpg
159,images/mp_idb_P_falciparum_1307210661-0001-R_obj13.jpg,data/raw/mp_idb/Falciparum/img/1307210661-0001-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,211.87324556221947,23.824241725114224,154.22362313766956,0.000868452471676,0.0,220.0,388.0,16.0,15.0,892.0,1251.0,67.0,63.0,1307210661-0001-R_obj13,images/P_falciparum/mp_idb_P_falciparum_000159.jpg
1360,images/mp_idb_P_vivax_1703121298-0001-G_R_obj01.jpg,data/raw/mp_idb/Vivax/img/1703121298-0001-G_R.jpg,mp_idb,infected,P_vivax,1,P_vivax,70.0,2592x1944,640x640,8.031936888114092,30.56096116717495,152.09563019166285,0.0009577585987908,0.0,397.0,344.0,40.0,41.0,1610.0,1073.0,165.0,170.0,1703121298-0001-G_R_obj01,images/P_vivax/mp_idb_P_vivax_001360.jpg
678,images/mp_idb_P_falciparum_1701151546-0002-R_obj01.jpg,data/raw/mp_idb/Falciparum/img/1701151546-0002-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,8.316623230343064,33.51481340474421,164.31679344167557,0.0012024573870853,0.0,90.0,428.0,10.0,10.0,365.0,1410.0,42.0,43.0,1701151546-0002-R_obj01,images/P_falciparum/mp_idb_P_falciparum_000678.jpg
39,images/mp_idb_P_falciparum_1704282807-0003-R_obj15.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0003-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,7.649980921671515,24.877050220729185,139.17535813741554,0.0012213109028095,0.0,400.0,145.0,13.0,17.0,1621.0,266.0,56.0,69.0,1704282807-0003-R_obj15,images/P_falciparum/mp_idb_P_falciparum_000039.jpg
693,images/mp_idb_P_falciparum_1701151546-0002-R_obj16.jpg,data/raw/mp_idb/Falciparum/img/1701151546-0002-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,8.316623230343064,33.51481340474421,164.31679344167557,0.0012024573870853,0.0,177.0,105.0,11.0,10.0,719.0,104.0,47.0,44.0,1701151546-0002-R_obj16,images/P_falciparum/mp_idb_P_falciparum_000693.jpg
521,images/mp_idb_P_falciparum_1701151546-0011-R_T_obj16.jpg,data/raw/mp_idb/Falciparum/img/1701151546-0011-R_T.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,8.975934825370915,39.10061489368074,174.13542182657622,0.00121396795458,0.0204850394375857,411.0,149.0,11.0,12.0,1668.0,282.0,47.0,50.0,1701151546-0011-R_T_obj16,images/P_falciparum/mp_idb_P_falciparum_000521.jpg
764,images/mp_idb_P_falciparum_1701151546-0015-R_T_obj25.jpg,data/raw/mp_idb/Falciparum/img/1701151546-0015-R_T.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,50.0,2592x1944,640x640,8.608448147336064,37.530368812478606,186.6157129566123,0.001083184092872,0.2247986047604531,231.0,209.0,18.0,18.0,938.0,525.0,73.0,73.0,1701151546-0015-R_T_obj25,images/P_falciparum/mp_idb_P_falciparum_000764.jpg
720,images/mp_idb_P_falciparum_1307210661-0010-R_obj25.jpg,data/raw/mp_idb/Falciparum/img/1307210661-0010-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,212.3731508377603,22.19489391290697,151.42854299236652,0.0004737193898287,0.0,400.0,305.0,19.0,15.0,1624.0,914.0,79.0,61.0,1307210661-0010-R_obj25,images/P_falciparum/mp_idb_P_falciparum_000720.jpg
81,images/mp_idb_P_falciparum_1701151546-0004-R_T_obj04.jpg,data/raw/mp_idb/Falciparum/img/1701151546-0004-R_T.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,8.922957543878617,35.12525167540459,159.49622374002948,0.001134584730478,4.901914088299548e-05,184.0,437.0,12.0,10.0,748.0,1449.0,52.0,43.0,1701151546-0004-R_T_obj04,images/P_falciparum/mp_idb_P_falciparum_000081.jpg
228,images/mp_idb_P_falciparum_1405022890-0002-R_obj17.jpg,data/raw/mp_idb/Falciparum/img/1405022890-0002-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,179.22725105554807,31.667874412536698,156.3750839477595,0.0006162122770919,0.0,500.0,97.0,23.0,28.0,2026.0,72.0,94.0,117.0,1405022890-0002-R_obj17,images/P_falciparum/mp_idb_P_falciparum_000228.jpg
138,images/mp_idb_P_falciparum_1704282807-0012-R_T_obj22.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0012-R_T.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,7.694016395837075,22.870924537784404,140.5157603483971,0.0013739251511456,0.0,266.0,147.0,13.0,14.0,1079.0,275.0,56.0,60.0,1704282807-0012-R_T_obj22,images/P_falciparum/mp_idb_P_falciparum_000138.jpg
889,images/mp_idb_P_falciparum_1704282807-0019-R_G_obj37.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0019-R_G.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,7.655637726206817,29.854235631214586,138.4860098975004,0.0014215550856068,0.0,366.0,133.0,14.0,8.0,1486.0,217.0,57.0,35.0,1704282807-0019-R_G_obj37,images/P_falciparum/mp_idb_P_falciparum_000889.jpg
688,images/mp_idb_P_falciparum_1701151546-0002-R_obj11.jpg,data/raw/mp_idb/Falciparum/img/1701151546-0002-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,8.316623230343064,33.51481340474421,164.31679344167557,0.0012024573870853,0.0,156.0,240.0,11.0,12.0,634.0,650.0,47.0,50.0,1701151546-0002-R_obj11,images/P_falciparum/mp_idb_P_falciparum_000688.jpg
79,images/mp_idb_P_falciparum_1701151546-0004-R_T_obj02.jpg,data/raw/mp_idb/Falciparum/img/1701151546-0004-R_T.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,8.922957543878617,35.12525167540459,159.49622374002948,0.001134584730478,4.901914088299548e-05,171.0,490.0,9.0,8.0,696.0,1662.0,40.0,33.0,1701151546-0004-R_T_obj02,images/P_falciparum/mp_idb_P_falciparum_000079.jpg
24,images/mp_idb_P_falciparum_1704282807-0003-R_obj00.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0003-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,7.649980921671515,24.877050220729185,139.17535813741554,0.0012213109028095,0.0,97.0,531.0,12.0,18.0,394.0,1829.0,51.0,75.0,1704282807-0003-R_obj00,images/P_falciparum/mp_idb_P_falciparum_000024.jpg
858,images/mp_idb_P_falciparum_1704282807-0019-R_G_obj06.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0019-R_G.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,7.655637726206817,29.854235631214586,138.4860098975004,0.0014215550856068,0.0,156.0,462.0,11.0,13.0,633.0,1550.0,48.0,53.0,1704282807-0019-R_G_obj06,images/P_falciparum/mp_idb_P_falciparum_000858.jpg
1335,images/mp_idb_P_ovale_1707180816-0008-G_obj00.jpg,data/raw/mp_idb/Ovale/img/1707180816-0008-G.jpg,mp_idb,infected,P_ovale,3,P_ovale,70.0,2592x1944,640x640,8.027613167382855,30.573356735130712,149.81653524773915,0.0011268448661281,0.0,346.0,276.0,39.0,37.0,1405.0,794.0,159.0,152.0,1707180816-0008-G_obj00,images/P_ovale/mp_idb_P_ovale_001335.jpg
1155,images/mp_idb_P_falciparum_1405022890-0003-R_obj01.jpg,data/raw/mp_idb/Falciparum/img/1405022890-0003-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,183.323990735238,33.06936338866551,166.19679855395518,0.0005483396204846,8.09708885840573e-05,277.0,467.0,14.0,18.0,1124.0,1569.0,59.0,76.0,1405022890-0003-R_obj01,images/P_falciparum/mp_idb_P_falciparum_001155.jpg
762,images/mp_idb_P_falciparum_1701151546-0015-R_T_obj23.jpg,data/raw/mp_idb/Falciparum/img/1701151546-0015-R_T.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,50.0,2592x1944,640x640,8.608448147336064,37.530368812478606,186.6157129566123,0.001083184092872,0.2247986047604531,215.0,211.0,8.0,8.0,873.0,534.0,35.0,33.0,1701151546-0015-R_T_obj23,images/P_falciparum/mp_idb_P_falciparum_000762.jpg
1033,images/mp_idb_P_falciparum_1307210661-0002-R_obj22.jpg,data/raw/mp_idb/Falciparum/img/1307210661-0002-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,212.54375474358977,23.016236044353803,156.45551919803893,0.000484833041203,0.0,451.0,113.0,18.0,15.0,1827.0,136.0,76.0,64.0,1307210661-0002-R_obj22,images/P_falciparum/mp_idb_P_falciparum_001033.jpg
924,images/mp_idb_P_falciparum_1405022890-0005-R_obj10.jpg,data/raw/mp_idb/Falciparum/img/1405022890-0005-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,181.0364877148131,32.65347326405917,161.33417042943148,0.00077041418991,2.8181044556216023e-05,199.0,245.0,18.0,22.0,806.0,671.0,76.0,90.0,1405022890-0005-R_obj10,images/P_falciparum/mp_idb_P_falciparum_000924.jpg
329,images/mp_idb_P_falciparum_1704282807-0010-R_obj12.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0010-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,7.683750016118462,20.494852521233334,142.12092009919726,0.0013655899126149,0.0,177.0,120.0,18.0,17.0,719.0,164.0,76.0,71.0,1704282807-0010-R_obj12,images/P_falciparum/mp_idb_P_falciparum_000329.jpg
217,images/mp_idb_P_falciparum_1405022890-0002-R_obj06.jpg,data/raw/mp_idb/Falciparum/img/1405022890-0002-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,179.22725105554807,31.667874412536698,156.3750839477595,0.0006162122770919,0.0,371.0,385.0,21.0,20.0,1503.0,1238.0,89.0,81.0,1405022890-0002-R_obj06,images/P_falciparum/mp_idb_P_falciparum_000217.jpg
274,images/mp_idb_P_falciparum_1701151546-0007-R_obj10.jpg,data/raw/mp_idb/Falciparum/img/1701151546-0007-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,8.398174063863351,33.5457967110773,158.47355744805162,0.0013465379388304,3.115791546004166e-05,128.0,358.0,10.0,10.0,522.0,1129.0,44.0,43.0,1701151546-0007-R_obj10,images/P_falciparum/mp_idb_P_falciparum_000274.jpg
92,images/mp_idb_P_falciparum_1701151546-0004-R_T_obj15.jpg,data/raw/mp_idb/Falciparum/img/1701151546-0004-R_T.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,8.922957543878617,35.12525167540459,159.49622374002948,0.001134584730478,4.901914088299548e-05,199.0,235.0,13.0,12.0,807.0,628.0,53.0,50.0,1701151546-0004-R_T_obj15,images/P_falciparum/mp_idb_P_falciparum_000092.jpg
839,images/mp_idb_P_falciparum_1704282807-0008-R_obj06.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0008-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,7.685933583183579,21.48903775399696,140.47076236473097,0.0013894048798455,0.0,371.0,398.0,16.0,17.0,1504.0,1291.0,66.0,69.0,1704282807-0008-R_obj06,images/P_falciparum/mp_idb_P_falciparum_000839.jpg
362,images/mp_idb_P_falciparum_1405022890-0004-R_obj13.jpg,data/raw/mp_idb/Falciparum/img/1405022890-0004-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,187.56264211409348,33.13712673617378,156.55435170896206,0.0006840849336991,1.230439973581263e-05,352.0,198.0,21.0,17.0,1428.0,480.0,86.0,72.0,1405022890-0004-R_obj13,images/P_falciparum/mp_idb_P_falciparum_000362.jpg
408,images/mp_idb_P_falciparum_1409191647-0008-T_obj00.jpg,data/raw/mp_idb/Falciparum/img/1409191647-0008-T.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,126.67394418230572,20.32810593713016,132.85901956161408,0.0011959082710968,0.0,268.0,299.0,22.0,21.0,1087.0,890.0,90.0,88.0,1409191647-0008-T_obj00,images/P_falciparum/mp_idb_P_falciparum_000408.jpg
894,images/mp_idb_P_falciparum_1603223711-0006-G_obj00.jpg,data/raw/mp_idb/Falciparum/img/1603223711-0006-G.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,83.44978330995923,30.40737257000907,148.2359128515089,0.0008218148275161,0.0,275.0,227.0,44.0,21.0,1117.0,599.0,179.0,86.0,1603223711-0006-G_obj00,images/P_falciparum/mp_idb_P_falciparum_000894.jpg
994,images/mp_idb_P_falciparum_1307210661-0006-R_obj23.jpg,data/raw/mp_idb/Falciparum/img/1307210661-0006-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,207.65609757833917,22.03231524725864,145.6145470155083,0.0005088464664939,0.0,573.0,182.0,20.0,12.0,2321.0,417.0,81.0,51.0,1307210661-0006-R_obj23,images/P_falciparum/mp_idb_P_falciparum_000994.jpg
1146,images/mp_idb_P_falciparum_1704282807-0014-R_obj14.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0014-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,7.945026825061258,27.06750459371354,154.37682184499317,0.001273108456536,0.0,231.0,241.0,11.0,13.0,939.0,653.0,47.0,56.0,1704282807-0014-R_obj14,images/P_falciparum/mp_idb_P_falciparum_001146.jpg
133,images/mp_idb_P_falciparum_1704282807-0012-R_T_obj17.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0012-R_T.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,7.694016395837075,22.870924537784404,140.5157603483971,0.0013739251511456,0.0,320.0,260.0,15.0,14.0,1296.0,730.0,62.0,57.0,1704282807-0012-R_T_obj17,images/P_falciparum/mp_idb_P_falciparum_000133.jpg
440,images/mp_idb_P_falciparum_1704282807-0001-R_obj00.jpg,data/raw/mp_idb/Falciparum/img/1704282807-0001-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,70.0,2592x1944,640x640,7.769038594856317,24.727047455004115,144.73540043279735,0.0011818177488187,0.0,25.0,539.0,18.0,16.0,104.0,1861.0,75.0,67.0,1704282807-0001-R_obj00,images/P_falciparum/mp_idb_P_falciparum_000440.jpg
212,images/mp_idb_P_falciparum_1405022890-0002-R_obj01.jpg,data/raw/mp_idb/Falciparum/img/1405022890-0002-R.jpg,mp_idb,infected,P_falciparum,0,P_falciparum,100.0,2592x1944,640x640,179.22725105554807,31.667874412536698,156.3750839477595,0.0006162122770919,0.0,595.0,520.0,19.0,16.0,2410.0,1786.0,80.0,66.0,1405022890-0002-R_obj01,images/P_falciparum/mp_idb_P_falciparum_000212.jpg
